"","B0020_nFK_prozent","B2040_nFK_prozent","B4060_nFK_prozent","tage_seit_aussaat","Tmean_gradC","Tmean_th9_25_gradC","Tmin_gradC","Tmax_gradC","relLuftfeuchte_mean_prozent","relLuftfeuchte_min_prozent","relLuftfeuchte_max_prozent","globalstrahlung_Wh_m2","windgeschwindigkeit_m_s","tageslicht_h","tageslicht_h_th9","Tmean_gradC_sum","Tmean_th9_25_gradC_sum","globalstrahlung_Wh_m2_sum","niederschlag_mm_sum","tageslicht_h_sum","tageslicht_h_th9_sum","Ton_prozent","Schluff_prozent","Sand_prozent","C_org_prozent","ibi","irmi","wasser_input","id_all","daily_rain","rain_sum7","rain_sum14","water_sum7","water_sum14"
"1511",24.18341463,32.8,78.34,41,25.61,25,15.6,34.2,52.43,34.3,83.7,5766.73,1.41,15.44,15.44,913.72,906.68,280952.15,51.5,671.9,671.9,9.689,37.94,52.367,1.2,3.8275,24.105,0,53,0,1.4,1.4,34.2,34.2
"1512",24.07,30.57,80.87,42,21.93,21.93,17.1,27.6,57.06,37.9,74.5,5686.42,1.49,15.4,15.4,935.66,928.61,286638.58,51.5,687.3,687.3,9.689,37.94,52.367,1.2,3.88,24.7,0,53,0,1.4,1.4,1.4,34.2
"1513",71.09926829,77.91,83.54,2,22.89,22.89,16.7,28.1,47.28,28.8,69.7,8239.55,1.61,16.21,16.21,64.43,64.43,25025.08,0,48.6,48.6,9.689,37.94,52.367,1.2,0.177506973,10.63266553,9.2,54,0,0,0,9.2,9.2
"1514",67.35804878,75.46,77.92,3,22.21,22.21,11.7,30.8,50.27,26.9,80.8,7785.4,0.79,16.22,16.22,86.64,86.64,32810.47,0,64.82,64.82,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,54,0,0,0,9.2,9.2
"1515",67.10536585,73.95,75.06,4,26.13,25,14,36.5,49.52,25.6,81,7473.08,0.72,16.22,16.22,112.77,111.64,40283.55,0,81.04,81.04,9.689,37.94,52.367,1.2,0.177506973,10.63266553,9.4,54,0,0,0,18.6,18.6
"1516",69.30487805,73.12,73.4,5,26.02,25,17.7,35.6,55.3,36.4,80.9,7631.48,1.94,16.23,16.23,138.79,136.64,47915.03,0,97.27,97.27,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,54,0,0,0,18.6,18.6
"1517",72.25073171,71.63,71.59,6,16.96,16.96,11.1,20.7,74.24,58.9,90,2319.32,1.53,16.23,16.23,155.75,153.6,50234.35,0.6,113.5,113.5,9.689,37.94,52.367,1.2,0.177506973,10.63266553,10.2,54,0.6,0.6,0.6,28.8,28.8
"1518",67.98487805,70.57,70.48,7,18.99,18.99,7.4,27.6,60.64,34,95.3,7488.25,1.19,16.23,16.23,174.74,172.59,57722.6,0.6,129.73,129.73,9.689,37.94,52.367,1.2,0.226016494,11.10211441,0,54,0,0.6,0.6,28.8,28.8
"1519",72.07073171,71.18,69.68,8,22.75,22.75,14.4,29,55.27,34.1,79.8,6844.45,0.98,16.23,16.23,197.49,195.34,64567.05,0.6,145.96,145.96,9.689,37.94,52.367,1.2,0.286818371,11.5775812,5,54,0,0.6,0.6,33.8,33.8
"1520",75.42853659,72.04,69.4,9,24.76,24.76,16.5,31.7,63.18,38,90.9,7630.92,1.18,16.23,16.23,222.25,220.11,72197.98,0.6,162.19,162.19,9.689,37.94,52.367,1.2,0.362454395,12.05791473,0,54,0,0.6,0.6,24.6,33.8
"1521",76.00341463,71.8,69.29,10,20.22,20.22,16.8,28.4,80.51,44.8,95.9,3915.98,0.92,16.22,16.22,242.47,240.33,76113.95,29.8,178.41,178.41,9.689,37.94,52.367,1.2,0.47,13.79,29.2,54,29.2,29.8,29.8,53.8,63
"1522",76.57682927,72.9,68.64,11,20.75,20.75,13.9,27.9,73.28,45.6,96.9,5992.8,0.77,16.22,16.22,263.22,261.08,82106.75,29.9,194.63,194.63,9.689,37.94,52.367,1.2,0.513333333,14.12,0.1,54,0.1,29.9,29.9,44.5,63.1
"1523",87.9095122,75.88,68.44,12,20.56,20.56,16.8,25.2,75.11,56.6,92.3,4365.7,1.55,16.21,16.21,283.78,281.64,86472.45,37.1,210.84,210.84,9.689,37.94,52.367,1.2,0.556666667,14.45,7.2,54,7.2,37.1,37.1,51.7,70.3
"1524",124.062439,79.87,68.51,13,19.67,19.67,14.2,24.6,79.42,56.4,96.1,3712.45,1.02,16.2,16.2,303.45,301.31,90184.9,48.8,227.04,227.04,9.689,37.94,52.367,1.2,0.6,14.78,11.7,54,11.7,48.2,48.8,53.2,82
"1525",127.2258537,88.73,69.61,14,19.86,19.86,11.7,26.6,61.26,34.3,94.5,8248.23,1.07,16.2,16.2,323.32,321.17,98433.12,48.8,243.24,243.24,9.689,37.94,52.367,1.2,0.615,13.455,0,54,0,48.2,48.8,53.2,82
"1526",125.7958537,91.44,71.08,15,23.29,23.29,17.9,30,58.78,43.3,80.1,6448.05,0.75,16.18,16.18,346.61,344.46,104881.18,48.8,259.42,259.42,9.689,37.94,52.367,1.2,0.63,12.13,0,54,0,48.2,48.8,48.2,82
"1527",125.7958537,91.44,71.08,15,23.29,23.29,17.9,30,58.78,43.3,80.1,6448.05,0.75,16.18,16.18,346.61,344.46,104881.18,48.8,259.42,259.42,9.689,37.94,52.367,1.2,0.63,12.13,0,54,0,48.2,48.8,48.2,72.8
"1528",164.735122,91.25,73.18,16,23.76,23.76,16.2,32.1,63.81,31.6,93.6,7657.85,1.31,16.17,16.17,370.37,368.22,112539.02,49.1,275.59,275.59,9.689,37.94,52.367,1.2,0.745,12.74,0.3,54,0.3,19.3,49.1,19.3,73.1
"1529",131.7914634,89.38,74.92,17,17.69,17.69,12.8,22.8,66.46,42.8,87.6,3714.02,0.98,16.16,16.16,388.06,385.91,116253.05,49.7,291.75,291.75,9.689,37.94,52.367,1.2,0.86,13.35,0.6,54,0.6,19.8,49.7,19.8,64.3
"1530",111.195122,88.2,76.04,18,19.95,19.95,9.8,27.8,58.49,35.1,91.4,8394.23,1,16.14,16.14,408.01,405.86,124647.27,49.7,307.89,307.89,9.689,37.94,52.367,1.2,0.973333333,14.71,0,54,0,12.6,49.7,12.6,64.3
"1531",99.48658537,86.39,77.11,19,22.68,22.68,12.3,30.8,55.42,31.3,90.4,7895.32,1.23,16.13,16.13,430.68,428.54,132542.6,49.7,324.02,324.02,9.689,37.94,52.367,1.2,1.086666667,16.07,0,54,0,0.9,49.1,0.9,54.1
"1532",91.85853659,83.4,77.88,20,21.68,21.68,14.7,28,51.16,33.4,77.4,8356.2,1.36,16.11,16.11,452.36,450.22,140898.8,49.7,340.13,340.13,9.689,37.94,52.367,1.2,1.2,17.43,0,54,0,0.9,49.1,0.9,54.1
"1533",84.09146341,79.62,78.18,21,21.47,21.47,12.5,28.3,52.84,34.2,85.1,8217.95,1.38,16.09,16.09,473.83,471.69,149116.75,49.7,356.22,356.22,9.689,37.94,52.367,1.2,1.393333333,17.71,0,54,0,0.9,49.1,0.9,49.1
"1534",78.65853659,74.37,78.15,22,17.9,17.9,13.8,22,56.57,42,74.4,7558.27,2.08,16.07,16.07,491.74,489.59,156675.02,49.7,372.29,372.29,9.689,37.94,52.367,1.2,1.586666667,17.99,0,54,0,0.9,49.1,0.9,49.1
"1535",71.83926829,69.12,77.03,23,17.55,17.55,13.8,20.2,67.9,61.9,79.7,2846.05,1.46,16.04,16.04,509.28,507.14,159521.08,50.1,388.33,388.33,9.689,37.94,52.367,1.2,1.78,18.27,10.4,54,0.4,1,20.3,11,30.3
"1536",63.47658537,65.17,75.7,24,18.02,18.02,10,25.6,61.71,41.2,87.9,7477.55,1.12,16.02,16.02,527.31,525.16,166998.62,50.1,404.35,404.35,9.689,37.94,52.367,1.2,1.9425,18.8025,0,54,0,0.4,20.2,10.4,30.2
"1537",54.86756098,62.16,74.58,25,19.47,19.47,12.6,27,68.47,39.5,91.2,5464.32,1.18,16,16,546.78,544.63,172462.95,50.1,420.35,420.35,9.689,37.94,52.367,1.2,2.105,19.335,0,54,0,0.4,13,10.4,23
"1538",47.35365854,59.43,73.36,26,17.19,17.19,11,21.5,65.76,47.9,87.4,5971.8,1.7,15.97,15.97,563.97,561.82,178434.75,50.1,436.32,436.32,9.689,37.94,52.367,1.2,2.2675,19.8675,0,54,0,0.4,1.3,10.4,11.3
"1539",41.43780488,56.7,71.82,27,20.13,20.13,16.7,25.4,66.42,50.3,79.7,5602.62,1.5,15.94,15.94,584.1,581.96,184037.38,50.1,452.26,452.26,9.689,37.94,52.367,1.2,2.43,20.4,5.4,54,0,0.4,1.3,15.8,16.7
"1540",37.2195122,54.76,71.04,28,21.79,21.79,12.3,30,61.43,36.2,92.7,7751.25,0.91,15.91,15.91,605.89,603.75,191788.62,50.1,468.17,468.17,9.689,37.94,52.367,1.2,2.54,20.94333333,0,54,0,0.4,1.3,15.8,16.7
"1541",34.76463415,52.76,70.22,29,26.01,25,17.3,34.9,49.31,24.7,77.8,6630.12,0.98,15.88,15.88,631.9,628.75,198418.75,50.1,484.05,484.05,9.689,37.94,52.367,1.2,2.65,21.48666667,0,54,0,0.4,1.3,15.8,16.7
"1542",33.1304878,49.85,69.1,30,23.28,23.28,15.7,27.7,53.03,38.6,66.8,5759.2,1.84,15.85,15.85,655.19,652.03,204177.95,50.1,499.9,499.9,9.689,37.94,52.367,1.2,2.76,22.03,0,54,0,0,1,5.4,16.4
"1543",31.4702439,47.37,68.33,31,19.07,19.07,12,24.8,53.02,33.4,79,6913.48,1.66,15.82,15.82,674.25,671.1,211091.42,50.1,515.72,515.72,9.689,37.94,52.367,1.2,2.89375,22.09,0,54,0,0,0.4,5.4,15.8
"1544",29.54658537,45,66.94,32,19.49,19.49,9.5,26.9,53.21,35.9,85.1,6749.68,1.47,15.79,15.79,693.74,690.58,217841.1,50.1,531.51,531.51,9.689,37.94,52.367,1.2,3.0275,22.15,0,54,0,0,0.4,5.4,15.8
"1545",28.02365854,42.76,65.79,33,21.32,21.32,10.6,29.4,45.14,22.1,76.6,7946.3,1.05,15.75,15.75,715.06,711.9,225787.4,50.1,547.26,547.26,9.689,37.94,52.367,1.2,3.16125,22.21,0,54,0,0,0.4,5.4,15.8
"1546",27.04268293,40.66,64.8,34,24.24,24.24,11.9,34.7,43.62,22,80.6,7726.8,0.66,15.72,15.72,739.29,736.14,233514.2,50.1,562.98,562.98,9.689,37.94,52.367,1.2,3.295,22.27,0,54,0,0,0.4,0,15.8
"1547",26.39585366,38.27,63.56,35,26.73,25,13.2,37,42.99,21.8,80.2,7924.97,1,15.68,15.68,766.03,761.14,241439.17,50.1,578.66,578.66,9.689,37.94,52.367,1.2,3.42875,22.33,34.4,54,0,0,0.4,34.4,50.2
"1548",25.86536585,35.66,62.09,36,26.35,25,16.9,35.2,51.92,32.5,85.8,6284.95,1.43,15.64,15.64,792.38,786.14,247724.12,51.1,594.3,594.3,9.689,37.94,52.367,1.2,3.5625,22.39,1,54,1,1,1.4,35.4,51.2
"1549",25.27780488,34.32,60.55,37,22.96,22.96,18.4,28.6,66.26,42.9,91.9,5431.42,1.56,15.6,15.6,815.34,809.1,253155.55,51.1,609.9,609.9,9.689,37.94,52.367,1.2,3.69625,22.45,0,54,0,1,1,35.4,40.8
"1550",24.84634146,33.83,59.14,38,23.51,23.51,16.4,31,58.14,36.4,85,7364.18,1.12,15.56,15.56,838.85,832.61,260519.72,51.1,625.46,625.46,9.689,37.94,52.367,1.2,3.83,22.51,0,54,0,1,1,35.4,40.8
"1551",24.57195122,32.22,57.68,39,24.07,24.07,18.2,29.9,56.96,35.9,82.7,7096.15,1.49,15.52,15.52,862.92,856.68,267615.88,51.5,640.98,640.98,9.689,37.94,52.367,1.2,3.8125,22.875,0.4,54,0.4,1.4,1.4,35.8,41.2
"1552",24.39365854,31.03,56.08,40,25.19,25,15.9,33.1,50.37,29.4,78.4,7569.55,0.79,15.48,15.48,888.11,881.68,275185.42,51.5,656.46,656.46,9.689,37.94,52.367,1.2,3.795,23.24,0,54,0,1.4,1.4,35.8,41.2
"1553",24.2802439,29.64,54.06,41,25.61,25,15.6,34.2,52.43,34.3,83.7,5766.73,1.41,15.44,15.44,913.72,906.68,280952.15,51.5,671.9,671.9,9.689,37.94,52.367,1.2,3.7775,23.605,0,54,0,1.4,1.4,35.8,35.8
"1554",24.24,28.01,52.68,42,21.93,21.93,17.1,27.6,57.06,37.9,74.5,5686.42,1.49,15.4,15.4,935.66,928.61,286638.58,51.5,687.3,687.3,9.689,37.94,52.367,1.2,3.76,23.97,0,54,0,1.4,1.4,1.4,35.8
"1555",52.72,33.84,33.66,10,28.47,25,17.7,38,47.13,24.4,78.4,6035.92,1.12,14.97,14.97,259.92,254.68,65104.15,3.7,167.32,167.32,9.689,37.94,52.367,1.2,0.222005582,11.06689398,0,55,3.7,3.7,3.7,0,0
"1556",54.13,31.92,31.96,11,21.98,21.98,16.4,26.1,71.61,51.8,89.2,2617.65,1.77,14.92,14.92,281.9,276.66,67721.8,5.5,182.24,182.24,9.689,37.94,52.367,1.2,0.276673969,11.50487808,10.6,55,1.8,5.5,5.5,10.6,10.6
"1557",77.72,33.8,33.24,12,19.23,19.23,12.8,25.1,50.64,30.2,76.9,7343.6,1.36,14.87,14.87,301.13,295.89,75065.4,5.5,197.11,197.11,9.689,37.94,52.367,1.2,0.343371266,11.9456718,8.9,55,0,5.5,5.5,19.5,19.5
"1558",108.52,33.98,33.49,13,20.6,20.6,12.1,28.5,45.14,27.5,65.4,7361.65,1.19,14.82,14.82,321.72,316.49,82427.05,5.5,211.93,211.93,9.689,37.94,52.367,1.2,0.424074046,12.38831082,0,55,0,5.5,5.5,19.5,19.5
"1559",80.95,34.04,33.43,14,23.48,23.48,15.9,30.6,39.04,24.9,57.2,7224.05,1.33,14.77,14.77,345.21,339.97,89651.1,5.5,226.7,226.7,9.689,37.94,52.367,1.2,0.34,11.55,9.2,55,0,5.5,5.5,28.7,28.7
"1560",100.67,34.08,33.01,15,24.98,24.98,16.8,31.1,39.49,27.4,59.5,7073.68,1.55,14.71,14.71,370.19,364.95,96724.78,5.5,241.41,241.41,9.689,37.94,52.367,1.2,0.49,12.14,9.3,55,0,5.5,5.5,38,38
"1561",115.96,34.28,32.76,16,24.46,24.46,15.2,31.1,41.69,26.3,68.3,7052.25,1.26,14.66,14.66,394.65,389.41,103777.03,5.5,256.07,256.07,9.689,37.94,52.367,1.2,0.64,12.73,0,55,0,5.5,5.5,38,38
"1562",82.2,34.82,32.82,17,23.72,23.72,14.2,31.4,45.18,25.9,73.1,6946.98,1.28,14.61,14.61,418.36,413.13,110724,5.5,270.68,270.68,9.689,37.94,52.367,1.2,0.785833333,13.3975,0,55,0,1.8,5.5,38,38
"1563",70.86,35.16,32.8,18,23.73,23.73,15,31,44.86,24.7,76.7,7052.7,1.3,14.55,14.55,442.09,436.86,117776.7,5.5,285.23,285.23,9.689,37.94,52.367,1.2,0.931666667,14.065,0,55,0,0,5.5,27.4,38
"1564",63.02,35.83,32.88,19,23.34,23.34,13.7,31.5,46.56,26.5,75.8,6988.88,1.04,14.5,14.5,465.44,460.2,124765.57,5.5,299.73,299.73,9.689,37.94,52.367,1.2,1.0775,14.7325,10.5,55,0,0,5.5,29,48.5
"1565",62.17,36.29,32.74,20,24.47,24.47,15.4,32.9,53.24,30.5,85.1,6269.52,0.92,14.45,14.45,489.91,484.67,131035.1,5.5,314.18,314.18,9.689,37.94,52.367,1.2,1.223333333,15.4,0,55,0,0,5.5,29,48.5
"1566",62.17,36.29,32.74,20,24.47,24.47,15.4,32.9,53.24,30.5,85.1,6269.52,0.92,14.45,14.45,489.91,484.67,131035.1,5.5,314.18,314.18,9.689,37.94,52.367,1.2,1.223333333,15.4,0,55,0,0,5.5,19.8,48.5
"1567",58.9,35.87,32.18,21,22.13,22.13,17.5,27,62.99,49.8,80.7,3020.07,0.89,14.39,14.39,512.04,506.8,134055.17,5.6,328.57,328.57,9.689,37.94,52.367,1.2,1.369166667,16.0675,0.1,55,0.1,0.1,5.6,10.6,48.6
"1568",58.9,35.87,32.18,21,22.13,22.13,17.5,27,62.99,49.8,80.7,3020.07,0.89,14.39,14.39,512.04,506.8,134055.17,5.6,328.57,328.57,9.689,37.94,52.367,1.2,1.369166667,16.0675,0.1,55,0,0.1,5.6,10.7,48.7
"1569",53.61,37.21,32.89,22,22.92,22.92,14.7,30.6,62.53,36.9,90.3,6588.23,0.77,14.33,14.33,534.95,529.71,140643.4,5.6,342.9,342.9,9.689,37.94,52.367,1.2,1.515,16.735,0,55,0,0.1,1.9,10.7,48.7
"1570",53.61,37.21,32.89,22,22.92,22.92,14.7,30.6,62.53,36.9,90.3,6588.23,0.77,14.33,14.33,534.95,529.71,140643.4,5.6,342.9,342.9,9.689,37.94,52.367,1.2,1.515,16.735,0,55,0,0.1,0.1,10.7,38.1
"1571",46.9,36.6,32.37,23,23.17,23.17,16.9,30.7,62.21,38.5,83.7,3960.4,1.02,14.28,14.28,558.12,552.89,144603.8,5.6,357.18,357.18,9.689,37.94,52.367,1.2,1.660833333,17.4025,0,55,0,0.1,0.1,0.2,29.2
"1572",46.9,36.6,32.37,23,23.17,23.17,16.9,30.7,62.21,38.5,83.7,3960.4,1.02,14.28,14.28,558.12,552.89,144603.8,5.6,357.18,357.18,9.689,37.94,52.367,1.2,1.660833333,17.4025,0,55,0,0.1,0.1,0.2,29.2
"1573",40.39,36.21,31.99,24,22.84,22.84,18.9,27.3,63.94,50,76,2875.25,1.26,14.22,14.22,580.96,575.73,147479.05,5.6,371.4,371.4,9.689,37.94,52.367,1.2,1.806666667,18.07,11.3,55,0,0.1,0.1,11.5,31.3
"1574",38.92,37.33,32.31,25,24.11,24.11,19,30,57.36,39.5,74.8,5776.12,1.73,14.16,14.16,605.07,599.83,153255.17,5.6,385.56,385.56,9.689,37.94,52.367,1.2,1.9525,18.7375,0,55,0,0,0.1,11.4,22
"1575",34.93,36.92,32.28,26,22.94,22.94,14.6,29.4,57.83,28.1,82.5,5689.65,1.21,14.11,14.11,628.01,622.78,158944.83,5.6,399.67,399.67,9.689,37.94,52.367,1.2,2.098333333,19.405,0,55,0,0,0.1,11.3,22
"1576",33.24,37.76,32.66,27,21.58,21.58,11.9,29.9,52.33,29.9,85.1,6519.62,1.06,14.05,14.05,649.6,644.36,165464.45,5.6,413.72,413.72,9.689,37.94,52.367,1.2,2.244166667,20.0725,0,55,0,0,0.1,11.3,22
"1577",29.28,37.5,32.92,28,23.99,23.99,16.1,31.2,45.56,27.3,66.3,6099.3,0.99,13.99,13.99,673.59,668.35,171563.75,5.6,427.71,427.71,9.689,37.94,52.367,1.2,2.39,20.74,20.5,55,0,0,0.1,31.8,42.5
"1578",38.94,37.44,32.72,29,23.97,23.97,14.2,32.8,47.61,28.6,75.1,5964.73,0.66,13.94,13.94,697.56,692.32,177528.48,5.6,441.65,441.65,9.689,37.94,52.367,1.2,2.496666667,20.65,0,55,0,0,0.1,31.8,32
"1579",57.53,37.16,32.88,30,24.24,24.24,15.1,32.7,50.57,28.1,79.2,5954.9,0.8,13.88,13.88,721.8,716.56,183483.38,5.6,455.53,455.53,9.689,37.94,52.367,1.2,2.603333333,20.56,0,55,0,0,0.1,31.8,32
"1580",57.53,37.16,32.88,30,24.24,24.24,15.1,32.7,50.57,28.1,79.2,5954.9,0.8,13.88,13.88,721.8,716.56,183483.38,5.6,455.53,455.53,9.689,37.94,52.367,1.2,2.603333333,20.56,0,55,0,0,0.1,20.5,32
"1581",43.58,36.83,33.12,31,24.15,24.15,15.7,32,55.26,35.6,80.8,6095.5,0.94,13.82,13.82,745.94,740.71,189578.88,5.6,469.35,469.35,9.689,37.94,52.367,1.2,2.71,20.47,21.6,55,0,0,0,42.1,53.5
"1582",43.58,36.83,33.12,31,24.15,24.15,15.7,32,55.26,35.6,80.8,6095.5,0.94,13.82,13.82,745.94,740.71,189578.88,5.6,469.35,469.35,9.689,37.94,52.367,1.2,2.71,20.47,21.6,55,0,0,0,63.7,75
"1583",99.37,36.11,32.77,32,23.54,23.54,17.3,30.4,64.42,47.3,79.8,4972.1,1.84,13.76,13.76,769.49,764.25,194550.98,5.6,483.11,483.11,9.689,37.94,52.367,1.2,2.9725,20.765,0,55,0,0,0,63.7,75
"1584",99.37,36.11,32.77,32,23.54,23.54,17.3,30.4,64.42,47.3,79.8,4972.1,1.84,13.76,13.76,769.49,764.25,194550.98,5.6,483.11,483.11,9.689,37.94,52.367,1.2,2.9725,20.765,0,55,0,0,0,43.2,75
"1585",74.27,35.37,32.52,33,20.91,20.91,18.6,23.9,72.59,63,78.8,4070.45,2.77,13.7,13.7,790.39,785.16,198621.42,5.6,496.81,496.81,9.689,37.94,52.367,1.2,3.235,21.06,0,55,0,0,0,43.2,75
"1586",74.27,35.37,32.52,33,20.91,20.91,18.6,23.9,72.59,63,78.8,4070.45,2.77,13.7,13.7,790.39,785.16,198621.42,5.6,496.81,496.81,9.689,37.94,52.367,1.2,3.235,21.06,0,55,0,0,0,43.2,75
"1587",55.55,35.52,32.81,34,21.96,21.96,17.1,27.8,55.06,37.4,74.7,4365.45,1.25,13.64,13.64,812.35,807.12,202986.88,5.6,510.45,510.45,9.689,37.94,52.367,1.2,3.4975,21.355,0,55,0,0,0,43.2,63.7
"1588",43.64,35.98,33.15,35,20.37,20.37,12.2,28.4,52.41,34.1,76.2,5848.3,0.89,13.58,13.58,832.72,827.48,208835.17,5.6,524.03,524.03,9.689,37.94,52.367,1.2,3.76,21.65,23.1,55,0,0,0,44.7,86.8
"1589",100.86,35.95,33.28,36,21.97,21.97,11.9,30.2,49.48,28.9,79.1,5474.58,0.96,13.52,13.52,854.69,849.46,214309.75,5.6,537.55,537.55,9.689,37.94,52.367,1.2,3.823333333,21.76666667,0,55,0,0,0,23.1,86.8
"1590",81.34,34.91,32.88,37,20.64,20.64,16,24.6,60.69,46.2,83.4,2664.65,0.92,13.46,13.46,875.34,870.1,216974.4,6.8,551.01,551.01,9.689,37.94,52.367,1.2,3.886666667,21.88333333,1.2,55,1.2,1.2,1.2,24.3,88
"1591",64.12,35.19,33.1,38,19.51,19.51,12,25.4,59.71,38.7,88.9,4033.57,1.04,13.4,13.4,894.84,889.61,221007.98,6.8,564.41,564.41,9.689,37.94,52.367,1.2,3.95,22,0,55,0,1.2,1.2,24.3,67.5
"1592",44.41,35.54,33.57,39,20.35,20.35,11.6,25.9,47.65,31.2,78.4,5878.68,1.36,13.34,13.34,915.19,909.96,226886.65,6.8,577.75,577.75,9.689,37.94,52.367,1.2,4.02,22.315,0,55,0,1.2,1.2,24.3,67.5
"1593",34.58,35.01,33.22,40,17.89,17.89,13.9,22.9,69.39,44.7,93.4,2541.35,1.04,13.28,13.28,933.08,927.84,229428,8.1,591.03,591.03,9.689,37.94,52.367,1.2,4.09,22.63,23,55,1.3,2.5,2.5,47.3,90.5
"1594",123.9,34.68,33.47,41,19.49,19.49,13.4,28.1,77.55,43.6,95,4075.6,0.43,13.22,13.22,952.57,947.33,233503.6,8.1,604.25,604.25,9.689,37.94,52.367,1.2,4.16,22.945,0,55,0,2.5,2.5,47.3,90.5
"1595",92.89,34.93,33.49,42,21.4,21.4,12,30.9,62.5,28.6,94.9,5779.88,0.65,13.16,13.16,973.97,968.74,239283.48,8.1,617.41,617.41,9.689,37.94,52.367,1.2,4.23,23.26,0,55,0,2.5,2.5,24.2,68.9
"1596",69.07,35.54,33.33,43,21.37,21.37,15.4,30.7,70.49,41.5,93.3,4776.38,0.87,13.1,13.1,995.34,990.11,244059.85,12.2,630.51,630.51,9.689,37.94,52.367,1.2,4.23,23.26,4.1,55,4.1,6.6,6.6,28.3,51.4
